num_anions,num_cations,num_fillers,aver_a_elecneg,dev_a_elecneg,aver_c_elecneg,dev_c_elecneg,aver_f_elecneg,dev_f_elecneg,aver_a_ip,dev_a_ip,aver_c_ip,dev_c_ip,aver_f_ip,dev_f_ip,aver_a_ea,dev_a_ea,aver_c_ea,dev_c_ea,aver_f_ea,dev_f_ea,f_mass,total_mass,std_dev_f_mass,std_dev_a_mass,std_dev_c_mass,std_dev_f_frac,std_dev_a_frac,std_dev_c_frac,sum_f_frac,sum_a_frac,sum_c_frac,ratio_a_c,total_val_e,n_300,T,p_n,ZT
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.2,0.0,8.608389,0.0,7.9024681,0.0,5.670385,0.0,1.04740119,0.0,0.15323634,0.0,0.11613,0.0,145.88544,1823.0798399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.96,11.94,4.0,2.985,98.41999999999999,5.24e+21,400.0,0,0.284487556
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.2,0.0,8.608389,0.0,7.9024681,0.0,5.670385,0.0,1.04740119,0.0,0.15323634,0.0,0.11613,0.0,145.88544,1823.0798399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.96,11.94,4.0,2.985,98.41999999999999,5.24e+21,500.0,0,0.408672414
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.2,0.0,8.608389,0.0,7.9024681,0.0,5.670385,0.0,1.04740119,0.0,0.15323634,0.0,0.11613,0.0,145.88544,1823.0798399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.96,11.94,4.0,2.985,98.41999999999999,5.24e+21,600.0,0,0.556150744
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.2,0.0,8.608389,0.0,7.9024681,0.0,5.670385,0.0,1.04740119,0.0,0.15323634,0.0,0.11613,0.0,145.88544,1823.0798399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.96,11.94,4.0,2.985,98.41999999999999,5.24e+21,700.0,0,0.68723142
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.2,0.0,8.608389,0.0,7.9024681,0.0,5.670385,0.0,1.04740119,0.0,0.15323634,0.0,0.11613,0.0,145.88544,1823.0798399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.96,11.94,4.0,2.985,98.41999999999999,5.24e+21,800.0,0,0.762077693
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.1,0.0,8.608389,0.0,7.9024681,0.0,6.25416,0.0,1.04740119,0.0,0.15323634,0.0,-0.02,0.0,162.6623,1855.6855,0.0,0.0,0.0,0.0,0.0,0.0,0.94,12.07,4.0,3.0175,105.50999999999999,5.7e+21,300.0,0,0.192156175
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.1,0.0,8.608389,0.0,7.9024681,0.0,6.25416,0.0,1.04740119,0.0,0.15323634,0.0,-0.02,0.0,162.6623,1855.6855,0.0,0.0,0.0,0.0,0.0,0.0,0.94,12.07,4.0,3.0175,105.50999999999999,5.7e+21,400.0,0,0.277996472
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.1,0.0,8.608389,0.0,7.9024681,0.0,6.25416,0.0,1.04740119,0.0,0.15323634,0.0,-0.02,0.0,162.6623,1855.6855,0.0,0.0,0.0,0.0,0.0,0.0,0.94,12.07,4.0,3.0175,105.50999999999999,5.7e+21,500.0,0,0.383668017
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.1,0.0,8.608389,0.0,7.9024681,0.0,6.25416,0.0,1.04740119,0.0,0.15323634,0.0,-0.02,0.0,162.6623,1855.6855,0.0,0.0,0.0,0.0,0.0,0.0,0.94,12.07,4.0,3.0175,105.50999999999999,5.7e+21,600.0,0,0.520446589
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.1,0.0,8.608389,0.0,7.9024681,0.0,6.25416,0.0,1.04740119,0.0,0.15323634,0.0,-0.02,0.0,162.6623,1855.6855,0.0,0.0,0.0,0.0,0.0,0.0,0.94,12.07,4.0,3.0175,105.50999999999999,5.7e+21,700.0,0,0.590531896
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.1,0.0,8.608389,0.0,7.9024681,0.0,6.25416,0.0,1.04740119,0.0,0.15323634,0.0,-0.02,0.0,162.6623,1855.6855,0.0,0.0,0.0,0.0,0.0,0.0,0.94,12.07,4.0,3.0175,105.50999999999999,5.7e+21,800.0,0,0.604659026
1.0,2.0,1.0,2.05,0.0,1.855125,0.024999687498046763,1.14,0.0,8.608389,0.0,7.89168540475,0.01072891588603691,5.525,0.0,1.04740119,0.0,0.40902324165,0.25451114855099083,0.0974933,0.0,70.67858,1750.42744994,0.0,0.0,2.18368291901961,0.0,0.0,0.014142135623730807,0.49,11.91,4.0,2.9775,95.52,8.61e+20,300.0,0,0.185467811
1.0,2.0,1.0,2.05,0.0,1.855125,0.024999687498046763,1.14,0.0,8.608389,0.0,7.89168540475,0.01072891588603691,5.525,0.0,1.04740119,0.0,0.40902324165,0.25451114855099083,0.0974933,0.0,70.67858,1750.42744994,0.0,0.0,2.18368291901961,0.0,0.0,0.014142135623730807,0.49,11.91,4.0,2.9775,95.52,8.61e+20,400.0,0,0.323433142
1.0,2.0,1.0,2.05,0.0,1.855125,0.024999687498046763,1.14,0.0,8.608389,0.0,7.89168540475,0.01072891588603691,5.525,0.0,1.04740119,0.0,0.40902324165,0.25451114855099083,0.0974933,0.0,70.67858,1750.42744994,0.0,0.0,2.18368291901961,0.0,0.0,0.014142135623730807,0.49,11.91,4.0,2.9775,95.52,8.61e+20,500.0,0,0.489353842
1.0,2.0,1.0,2.05,0.0,1.855125,0.024999687498046763,1.14,0.0,8.608389,0.0,7.89168540475,0.01072891588603691,5.525,0.0,1.04740119,0.0,0.40902324165,0.25451114855099083,0.0974933,0.0,70.67858,1750.42744994,0.0,0.0,2.18368291901961,0.0,0.0,0.014142135623730807,0.49,11.91,4.0,2.9775,95.52,8.61e+20,600.0,0,0.638188359
1.0,2.0,1.0,2.05,0.0,1.855125,0.024999687498046763,1.14,0.0,8.608389,0.0,7.89168540475,0.01072891588603691,5.525,0.0,1.04740119,0.0,0.40902324165,0.25451114855099083,0.0974933,0.0,70.67858,1750.42744994,0.0,0.0,2.18368291901961,0.0,0.0,0.014142135623730807,0.49,11.91,4.0,2.9775,95.52,8.61e+20,700.0,0,0.708808044
2.0,2.0,1.0,2.0498008298755184,0.002815517046790379,1.8559999999999999,0.024979991993593503,1.14,0.0,8.604858938589212,0.04990180180975564,7.891309888,0.010720463323954743,5.525,0.0,1.0483237222307054,0.013041138717609717,0.4179312432,0.2543106370261935,0.0974933,0.0,76.44826,1770.5119035200005,0.0,34.74015615969508,2.18368291901961,0.0,8.435783899555512,0.1131370849898477,0.53,12.05,4.0,3.0125,96.39000000000001,5.05e+20,300.0,0,0.27532037
2.0,2.0,1.0,2.0498008298755184,0.002815517046790379,1.8559999999999999,0.024979991993593503,1.14,0.0,8.604858938589212,0.04990180180975564,7.891309888,0.010720463323954743,5.525,0.0,1.0483237222307054,0.013041138717609717,0.4179312432,0.2543106370261935,0.0974933,0.0,76.44826,1770.5119035200005,0.0,34.74015615969508,2.18368291901961,0.0,8.435783899555512,0.1131370849898477,0.53,12.05,4.0,3.0125,96.39000000000001,5.05e+20,400.0,0,0.471948993
2.0,2.0,1.0,2.0498008298755184,0.002815517046790379,1.8559999999999999,0.024979991993593503,1.14,0.0,8.604858938589212,0.04990180180975564,7.891309888,0.010720463323954743,5.525,0.0,1.0483237222307054,0.013041138717609717,0.4179312432,0.2543106370261935,0.0974933,0.0,76.44826,1770.5119035200005,0.0,34.74015615969508,2.18368291901961,0.0,8.435783899555512,0.1131370849898477,0.53,12.05,4.0,3.0125,96.39000000000001,5.05e+20,500.0,0,0.66643061
2.0,2.0,1.0,2.0498008298755184,0.002815517046790379,1.8559999999999999,0.024979991993593503,1.14,0.0,8.604858938589212,0.04990180180975564,7.891309888,0.010720463323954743,5.525,0.0,1.0483237222307054,0.013041138717609717,0.4179312432,0.2543106370261935,0.0974933,0.0,76.44826,1770.5119035200005,0.0,34.74015615969508,2.18368291901961,0.0,8.435783899555512,0.1131370849898477,0.53,12.05,4.0,3.0125,96.39000000000001,5.05e+20,600.0,0,0.904231557
2.0,2.0,1.0,2.0498008298755184,0.002815517046790379,1.8559999999999999,0.024979991993593503,1.14,0.0,8.604858938589212,0.04990180180975564,7.891309888,0.010720463323954743,5.525,0.0,1.0483237222307054,0.013041138717609717,0.4179312432,0.2543106370261935,0.0974933,0.0,76.44826,1770.5119035200005,0.0,34.74015615969508,2.18368291901961,0.0,8.435783899555512,0.1131370849898477,0.53,12.05,4.0,3.0125,96.39000000000001,5.05e+20,700.0,0,0.911609398
2.0,2.0,1.0,2.0497348798674397,0.0032456920090658636,1.8556249999999999,0.024992186278915165,1.14,0.0,8.603690050538525,0.05752615831488198,7.89147082375,0.010725696647831958,5.525,0.0,1.0486291947920463,0.015033657769224893,0.41411352825,0.25443478184053236,0.0974933,0.0,73.56342,1768.9870177000003,0.0,34.74015615969508,2.18368291901961,0.0,8.421641763931781,0.07071067811865465,0.51,12.07,4.0,3.0175,96.36000000000001,5.12e+20,300.0,0,0.287363396
2.0,2.0,1.0,2.0497348798674397,0.0032456920090658636,1.8556249999999999,0.024992186278915165,1.14,0.0,8.603690050538525,0.05752615831488198,7.89147082375,0.010725696647831958,5.525,0.0,1.0486291947920463,0.015033657769224893,0.41411352825,0.25443478184053236,0.0974933,0.0,73.56342,1768.9870177000003,0.0,34.74015615969508,2.18368291901961,0.0,8.421641763931781,0.07071067811865465,0.51,12.07,4.0,3.0175,96.36000000000001,5.12e+20,400.0,0,0.490664737
2.0,2.0,1.0,2.0497348798674397,0.0032456920090658636,1.8556249999999999,0.024992186278915165,1.14,0.0,8.603690050538525,0.05752615831488198,7.89147082375,0.010725696647831958,5.525,0.0,1.0486291947920463,0.015033657769224893,0.41411352825,0.25443478184053236,0.0974933,0.0,73.56342,1768.9870177000003,0.0,34.74015615969508,2.18368291901961,0.0,8.421641763931781,0.07071067811865465,0.51,12.07,4.0,3.0175,96.36000000000001,5.12e+20,500.0,0,0.770855739
2.0,2.0,1.0,2.0497348798674397,0.0032456920090658636,1.8556249999999999,0.024992186278915165,1.14,0.0,8.603690050538525,0.05752615831488198,7.89147082375,0.010725696647831958,5.525,0.0,1.0486291947920463,0.015033657769224893,0.41411352825,0.25443478184053236,0.0974933,0.0,73.56342,1768.9870177000003,0.0,34.74015615969508,2.18368291901961,0.0,8.421641763931781,0.07071067811865465,0.51,12.07,4.0,3.0175,96.36000000000001,5.12e+20,600.0,0,1.018140947
2.0,2.0,1.0,2.0497348798674397,0.0032456920090658636,1.8556249999999999,0.024992186278915165,1.14,0.0,8.603690050538525,0.05752615831488198,7.89147082375,0.010725696647831958,5.525,0.0,1.0486291947920463,0.015033657769224893,0.41411352825,0.25443478184053236,0.0974933,0.0,73.56342,1768.9870177000003,0.0,34.74015615969508,2.18368291901961,0.0,8.421641763931781,0.07071067811865465,0.51,12.07,4.0,3.0175,96.36000000000001,5.12e+20,700.0,0,1.088173518
2.0,2.0,1.0,2.0496029776674938,0.003965257440285498,1.85825,0.024787849846245148,1.14,0.0,8.60135223573201,0.0702796280830041,7.8903442735,0.010638003215714426,5.525,0.0,1.0492401500297768,0.018366598912532613,0.44083753289999994,0.2523545198303084,0.0974933,0.0,67.79373999999999,1764.33585844,0.0,34.74015615969508,2.18368291901961,0.0,8.37921535706059,0.3676955262170045,0.47,12.09,4.0,3.0225,96.47,7.52e+20,300.0,0,0.168196564
2.0,2.0,1.0,2.0496029776674938,0.003965257440285498,1.85825,0.024787849846245148,1.14,0.0,8.60135223573201,0.0702796280830041,7.8903442735,0.010638003215714426,5.525,0.0,1.0492401500297768,0.018366598912532613,0.44083753289999994,0.2523545198303084,0.0974933,0.0,67.79373999999999,1764.33585844,0.0,34.74015615969508,2.18368291901961,0.0,8.37921535706059,0.3676955262170045,0.47,12.09,4.0,3.0225,96.47,7.52e+20,400.0,0,0.28695422
2.0,2.0,1.0,2.0496029776674938,0.003965257440285498,1.85825,0.024787849846245148,1.14,0.0,8.60135223573201,0.0702796280830041,7.8903442735,0.010638003215714426,5.525,0.0,1.0492401500297768,0.018366598912532613,0.44083753289999994,0.2523545198303084,0.0974933,0.0,67.79373999999999,1764.33585844,0.0,34.74015615969508,2.18368291901961,0.0,8.37921535706059,0.3676955262170045,0.47,12.09,4.0,3.0225,96.47,7.52e+20,500.0,0,0.420167045
2.0,2.0,1.0,2.0496029776674938,0.003965257440285498,1.85825,0.024787849846245148,1.14,0.0,8.60135223573201,0.0702796280830041,7.8903442735,0.010638003215714426,5.525,0.0,1.0492401500297768,0.018366598912532613,0.44083753289999994,0.2523545198303084,0.0974933,0.0,67.79373999999999,1764.33585844,0.0,34.74015615969508,2.18368291901961,0.0,8.37921535706059,0.3676955262170045,0.47,12.09,4.0,3.0225,96.47,7.52e+20,600.0,0,0.57074208
2.0,2.0,1.0,2.0496029776674938,0.003965257440285498,1.85825,0.024787849846245148,1.14,0.0,8.60135223573201,0.0702796280830041,7.8903442735,0.010638003215714426,5.525,0.0,1.0492401500297768,0.018366598912532613,0.44083753289999994,0.2523545198303084,0.0974933,0.0,67.79373999999999,1764.33585844,0.0,34.74015615969508,2.18368291901961,0.0,8.37921535706059,0.3676955262170045,0.47,12.09,4.0,3.0225,96.47,7.52e+20,700.0,0,0.62988064
2.0,2.0,1.0,2.0495045417010735,0.004424121724261796,1.859125,0.024657339171127036,1.14,0.0,8.599607571428571,0.0784124698225574,7.88996875675,0.010581992993359386,5.525,0.0,1.0496960936705202,0.02049200347604371,0.44974553445,0.251025846348887,0.0974933,0.0,59.139219999999995,1756.8588120200002,0.0,34.74015615969508,2.18368291901961,0.0,8.350931085813126,0.4666904755831215,0.41,12.110000000000001,4.0,3.0275000000000003,96.37,1.07e+21,300.0,0,0.084468809
2.0,2.0,1.0,2.0495045417010735,0.004424121724261796,1.859125,0.024657339171127036,1.14,0.0,8.599607571428571,0.0784124698225574,7.88996875675,0.010581992993359386,5.525,0.0,1.0496960936705202,0.02049200347604371,0.44974553445,0.251025846348887,0.0974933,0.0,59.139219999999995,1756.8588120200002,0.0,34.74015615969508,2.18368291901961,0.0,8.350931085813126,0.4666904755831215,0.41,12.110000000000001,4.0,3.0275000000000003,96.37,1.07e+21,400.0,0,0.157296355
2.0,2.0,1.0,2.0495045417010735,0.004424121724261796,1.859125,0.024657339171127036,1.14,0.0,8.599607571428571,0.0784124698225574,7.88996875675,0.010581992993359386,5.525,0.0,1.0496960936705202,0.02049200347604371,0.44974553445,0.251025846348887,0.0974933,0.0,59.139219999999995,1756.8588120200002,0.0,34.74015615969508,2.18368291901961,0.0,8.350931085813126,0.4666904755831215,0.41,12.110000000000001,4.0,3.0275000000000003,96.37,1.07e+21,500.0,0,0.251440512
2.0,2.0,1.0,2.0495045417010735,0.004424121724261796,1.859125,0.024657339171127036,1.14,0.0,8.599607571428571,0.0784124698225574,7.88996875675,0.010581992993359386,5.525,0.0,1.0496960936705202,0.02049200347604371,0.44974553445,0.251025846348887,0.0974933,0.0,59.139219999999995,1756.8588120200002,0.0,34.74015615969508,2.18368291901961,0.0,8.350931085813126,0.4666904755831215,0.41,12.110000000000001,4.0,3.0275000000000003,96.37,1.07e+21,600.0,0,0.322260614
2.0,2.0,1.0,2.0495045417010735,0.004424121724261796,1.859125,0.024657339171127036,1.14,0.0,8.599607571428571,0.0784124698225574,7.88996875675,0.010581992993359386,5.525,0.0,1.0496960936705202,0.02049200347604371,0.44974553445,0.251025846348887,0.0974933,0.0,59.139219999999995,1756.8588120200002,0.0,34.74015615969508,2.18368291901961,0.0,8.350931085813126,0.4666904755831215,0.41,12.110000000000001,4.0,3.0275000000000003,96.37,1.07e+21,700.0,0,0.322602072
2.0,2.0,2.0,2.0496666666666665,0.0036362373715452417,1.8675,0.02165063509461089,1.3350000000000002,0.445,8.602481050000002,0.0644481257376621,7.886374525,0.009291629858473543,5.4990102,0.2873456000000001,1.0489451501916667,0.016842617247349454,0.5350078349999999,0.22041587540717586,0.264276,0.11964999999999999,75.64349999999999,1764.4950820000004,15.916266537727997,34.74015615969508,2.18368291901961,0.0,8.34386001800126,1.4142135623730951,0.6,12.0,4.0,3.0,96.4,1.77e+20,300.0,0,0.069699936
2.0,2.0,2.0,2.0496666666666665,0.0036362373715452417,1.8675,0.02165063509461089,1.3350000000000002,0.445,8.602481050000002,0.0644481257376621,7.886374525,0.009291629858473543,5.4990102,0.2873456000000001,1.0489451501916667,0.016842617247349454,0.5350078349999999,0.22041587540717586,0.264276,0.11964999999999999,75.64349999999999,1764.4950820000004,15.916266537727997,34.74015615969508,2.18368291901961,0.0,8.34386001800126,1.4142135623730951,0.6,12.0,4.0,3.0,96.4,1.77e+20,400.0,0,0.125424268
2.0,2.0,2.0,2.0496666666666665,0.0036362373715452417,1.8675,0.02165063509461089,1.3350000000000002,0.445,8.602481050000002,0.0644481257376621,7.886374525,0.009291629858473543,5.4990102,0.2873456000000001,1.0489451501916667,0.016842617247349454,0.5350078349999999,0.22041587540717586,0.264276,0.11964999999999999,75.64349999999999,1764.4950820000004,15.916266537727997,34.74015615969508,2.18368291901961,0.0,8.34386001800126,1.4142135623730951,0.6,12.0,4.0,3.0,96.4,1.77e+20,500.0,0,0.236776997
2.0,2.0,2.0,2.0496666666666665,0.0036362373715452417,1.8675,0.02165063509461089,1.3350000000000002,0.445,8.602481050000002,0.0644481257376621,7.886374525,0.009291629858473543,5.4990102,0.2873456000000001,1.0489451501916667,0.016842617247349454,0.5350078349999999,0.22041587540717586,0.264276,0.11964999999999999,75.64349999999999,1764.4950820000004,15.916266537727997,34.74015615969508,2.18368291901961,0.0,8.34386001800126,1.4142135623730951,0.6,12.0,4.0,3.0,96.4,1.77e+20,600.0,0,0.360940695
2.0,2.0,2.0,2.0496666666666665,0.0036362373715452417,1.8675,0.02165063509461089,1.3350000000000002,0.445,8.602481050000002,0.0644481257376621,7.886374525,0.009291629858473543,5.4990102,0.2873456000000001,1.0489451501916667,0.016842617247349454,0.5350078349999999,0.22041587540717586,0.264276,0.11964999999999999,75.64349999999999,1764.4950820000004,15.916266537727997,34.74015615969508,2.18368291901961,0.0,8.34386001800126,1.4142135623730951,0.6,12.0,4.0,3.0,96.4,1.77e+20,700.0,0,0.477379667
2.0,2.0,2.0,2.0496666666666665,0.0036362373715452417,1.8675,0.02165063509461089,1.3350000000000002,0.445,8.602481050000002,0.0644481257376621,7.886374525,0.009291629858473543,5.4990102,0.2873456000000001,1.0489451501916667,0.016842617247349454,0.5350078349999999,0.22041587540717586,0.264276,0.11964999999999999,75.64349999999999,1764.4950820000004,15.916266537727997,34.74015615969508,2.18368291901961,0.0,8.34386001800126,1.4142135623730951,0.6,12.0,4.0,3.0,96.4,1.77e+20,800.0,0,0.515973016
2.0,2.0,2.0,2.0493333333333332,0.00512076383191241,1.8675,0.02165063509461089,1.3350000000000002,0.445,8.596573100000002,0.09075965004224072,7.886374525,0.009291629858473543,5.4990102,0.2873456000000001,1.0504891103833334,0.023718766522197652,0.5350078349999999,0.22041587540717586,0.264276,0.11964999999999999,75.64349999999999,1759.5820820000004,15.916266537727997,34.74015615969508,2.18368291901961,0.0,8.202438661763951,1.4142135623730951,0.6,12.0,4.0,3.0,96.3,1.84e+20,300.0,0,0.065259914
2.0,2.0,2.0,2.0493333333333332,0.00512076383191241,1.8675,0.02165063509461089,1.3350000000000002,0.445,8.596573100000002,0.09075965004224072,7.886374525,0.009291629858473543,5.4990102,0.2873456000000001,1.0504891103833334,0.023718766522197652,0.5350078349999999,0.22041587540717586,0.264276,0.11964999999999999,75.64349999999999,1759.5820820000004,15.916266537727997,34.74015615969508,2.18368291901961,0.0,8.202438661763951,1.4142135623730951,0.6,12.0,4.0,3.0,96.3,1.84e+20,400.0,0,0.12819468
2.0,2.0,2.0,2.0493333333333332,0.00512076383191241,1.8675,0.02165063509461089,1.3350000000000002,0.445,8.596573100000002,0.09075965004224072,7.886374525,0.009291629858473543,5.4990102,0.2873456000000001,1.0504891103833334,0.023718766522197652,0.5350078349999999,0.22041587540717586,0.264276,0.11964999999999999,75.64349999999999,1759.5820820000004,15.916266537727997,34.74015615969508,2.18368291901961,0.0,8.202438661763951,1.4142135623730951,0.6,12.0,4.0,3.0,96.3,1.84e+20,500.0,0,0.237919431
2.0,2.0,2.0,2.0493333333333332,0.00512076383191241,1.8675,0.02165063509461089,1.3350000000000002,0.445,8.596573100000002,0.09075965004224072,7.886374525,0.009291629858473543,5.4990102,0.2873456000000001,1.0504891103833334,0.023718766522197652,0.5350078349999999,0.22041587540717586,0.264276,0.11964999999999999,75.64349999999999,1759.5820820000004,15.916266537727997,34.74015615969508,2.18368291901961,0.0,8.202438661763951,1.4142135623730951,0.6,12.0,4.0,3.0,96.3,1.84e+20,600.0,0,0.365046134
2.0,2.0,2.0,2.0493333333333332,0.00512076383191241,1.8675,0.02165063509461089,1.3350000000000002,0.445,8.596573100000002,0.09075965004224072,7.886374525,0.009291629858473543,5.4990102,0.2873456000000001,1.0504891103833334,0.023718766522197652,0.5350078349999999,0.22041587540717586,0.264276,0.11964999999999999,75.64349999999999,1759.5820820000004,15.916266537727997,34.74015615969508,2.18368291901961,0.0,8.202438661763951,1.4142135623730951,0.6,12.0,4.0,3.0,96.3,1.84e+20,700.0,0,0.48378757
2.0,2.0,2.0,2.0493333333333332,0.00512076383191241,1.8675,0.02165063509461089,1.3350000000000002,0.445,8.596573100000002,0.09075965004224072,7.886374525,0.009291629858473543,5.4990102,0.2873456000000001,1.0504891103833334,0.023718766522197652,0.5350078349999999,0.22041587540717586,0.264276,0.11964999999999999,75.64349999999999,1759.5820820000004,15.916266537727997,34.74015615969508,2.18368291901961,0.0,8.202438661763951,1.4142135623730951,0.6,12.0,4.0,3.0,96.3,1.84e+20,800.0,0,0.522878495
2.0,2.0,2.0,2.049,0.006244997998398403,1.8675,0.02165063509461089,1.3350000000000002,0.445,8.590665150000001,0.1106854077739135,7.886374525,0.009291629858473543,5.4990102,0.2873456000000001,1.052033070575,0.028926084919695436,0.5350078349999999,0.22041587540717586,0.264276,0.11964999999999999,75.64349999999999,1754.669082,15.916266537727997,34.74015615969508,2.18368291901961,0.0,8.061017305526642,1.4142135623730951,0.6,12.0,4.0,3.0,96.2,1.64e+20,300.0,0,0.068269385
2.0,2.0,2.0,2.049,0.006244997998398403,1.8675,0.02165063509461089,1.3350000000000002,0.445,8.590665150000001,0.1106854077739135,7.886374525,0.009291629858473543,5.4990102,0.2873456000000001,1.052033070575,0.028926084919695436,0.5350078349999999,0.22041587540717586,0.264276,0.11964999999999999,75.64349999999999,1754.669082,15.916266537727997,34.74015615969508,2.18368291901961,0.0,8.061017305526642,1.4142135623730951,0.6,12.0,4.0,3.0,96.2,1.64e+20,400.0,0,0.135579827
2.0,2.0,2.0,2.049,0.006244997998398403,1.8675,0.02165063509461089,1.3350000000000002,0.445,8.590665150000001,0.1106854077739135,7.886374525,0.009291629858473543,5.4990102,0.2873456000000001,1.052033070575,0.028926084919695436,0.5350078349999999,0.22041587540717586,0.264276,0.11964999999999999,75.64349999999999,1754.669082,15.916266537727997,34.74015615969508,2.18368291901961,0.0,8.061017305526642,1.4142135623730951,0.6,12.0,4.0,3.0,96.2,1.64e+20,500.0,0,0.250979147
2.0,2.0,2.0,2.049,0.006244997998398403,1.8675,0.02165063509461089,1.3350000000000002,0.445,8.590665150000001,0.1106854077739135,7.886374525,0.009291629858473543,5.4990102,0.2873456000000001,1.052033070575,0.028926084919695436,0.5350078349999999,0.22041587540717586,0.264276,0.11964999999999999,75.64349999999999,1754.669082,15.916266537727997,34.74015615969508,2.18368291901961,0.0,8.061017305526642,1.4142135623730951,0.6,12.0,4.0,3.0,96.2,1.64e+20,600.0,0,0.382322457
2.0,2.0,2.0,2.049,0.006244997998398403,1.8675,0.02165063509461089,1.3350000000000002,0.445,8.590665150000001,0.1106854077739135,7.886374525,0.009291629858473543,5.4990102,0.2873456000000001,1.052033070575,0.028926084919695436,0.5350078349999999,0.22041587540717586,0.264276,0.11964999999999999,75.64349999999999,1754.669082,15.916266537727997,34.74015615969508,2.18368291901961,0.0,8.061017305526642,1.4142135623730951,0.6,12.0,4.0,3.0,96.2,1.64e+20,700.0,0,0.507431925
2.0,2.0,2.0,2.049,0.006244997998398403,1.8675,0.02165063509461089,1.3350000000000002,0.445,8.590665150000001,0.1106854077739135,7.886374525,0.009291629858473543,5.4990102,0.2873456000000001,1.052033070575,0.028926084919695436,0.5350078349999999,0.22041587540717586,0.264276,0.11964999999999999,75.64349999999999,1754.669082,15.916266537727997,34.74015615969508,2.18368291901961,0.0,8.061017305526642,1.4142135623730951,0.6,12.0,4.0,3.0,96.2,1.64e+20,800.0,0,0.539744397
2.0,2.0,2.0,2.048666666666666,0.007180219742846011,1.8675,0.02165063509461089,1.3350000000000002,0.445,8.5847572,0.12726113768924122,7.886374525,0.009291629858473543,5.4990102,0.2873456000000001,1.0535770307666665,0.03325792035111993,0.5350078349999999,0.22041587540717586,0.264276,0.11964999999999999,75.64349999999999,1749.7560819999999,15.916266537727997,34.74015615969508,2.18368291901961,0.0,7.919595949289332,1.4142135623730951,0.6,12.0,4.0,3.0,96.1,1.09e+20,300.0,0,0.046012543
2.0,2.0,2.0,2.048666666666666,0.007180219742846011,1.8675,0.02165063509461089,1.3350000000000002,0.445,8.5847572,0.12726113768924122,7.886374525,0.009291629858473543,5.4990102,0.2873456000000001,1.0535770307666665,0.03325792035111993,0.5350078349999999,0.22041587540717586,0.264276,0.11964999999999999,75.64349999999999,1749.7560819999999,15.916266537727997,34.74015615969508,2.18368291901961,0.0,7.919595949289332,1.4142135623730951,0.6,12.0,4.0,3.0,96.1,1.09e+20,400.0,0,0.099029281
2.0,2.0,2.0,2.048666666666666,0.007180219742846011,1.8675,0.02165063509461089,1.3350000000000002,0.445,8.5847572,0.12726113768924122,7.886374525,0.009291629858473543,5.4990102,0.2873456000000001,1.0535770307666665,0.03325792035111993,0.5350078349999999,0.22041587540717586,0.264276,0.11964999999999999,75.64349999999999,1749.7560819999999,15.916266537727997,34.74015615969508,2.18368291901961,0.0,7.919595949289332,1.4142135623730951,0.6,12.0,4.0,3.0,96.1,1.09e+20,500.0,0,0.198093148
2.0,2.0,2.0,2.048666666666666,0.007180219742846011,1.8675,0.02165063509461089,1.3350000000000002,0.445,8.5847572,0.12726113768924122,7.886374525,0.009291629858473543,5.4990102,0.2873456000000001,1.0535770307666665,0.03325792035111993,0.5350078349999999,0.22041587540717586,0.264276,0.11964999999999999,75.64349999999999,1749.7560819999999,15.916266537727997,34.74015615969508,2.18368291901961,0.0,7.919595949289332,1.4142135623730951,0.6,12.0,4.0,3.0,96.1,1.09e+20,600.0,0,0.315627855
2.0,2.0,2.0,2.048666666666666,0.007180219742846011,1.8675,0.02165063509461089,1.3350000000000002,0.445,8.5847572,0.12726113768924122,7.886374525,0.009291629858473543,5.4990102,0.2873456000000001,1.0535770307666665,0.03325792035111993,0.5350078349999999,0.22041587540717586,0.264276,0.11964999999999999,75.64349999999999,1749.7560819999999,15.916266537727997,34.74015615969508,2.18368291901961,0.0,7.919595949289332,1.4142135623730951,0.6,12.0,4.0,3.0,96.1,1.09e+20,700.0,0,0.426873771
